,productID,brandID,attribute1,attribute2,attribute3,attribute4,clickVolume,avgOriginalUnitPrice,avgFinalUnitPrice,ma14SalesVolume,weekday,meanAge,gender,meanEducation,maritalStatus,plus,meanPurchasePower,meanUserLevel,meanCityLevel
0,68,28,3.0,100.0,9,1.5615992856138363,799.0,237.20649955452004,186.9569675355932,11.785714285714286,4,35.498326880191684,0.1144007072554141,3.046748788293594,0.5629229381953844,0.2062905898973066,2.173473952803869,3.628149948946573,2.181481749299096
1,31,6,3.0,100.0,2,7.747684621051537,352.0,178.54053832374274,129.12314254708272,25.785714285714285,7,25.633477546734238,0.0,3.005766111297756,0.0,0.4440949017080679,1.9277691813222315,3.058834016920699,1.5110257080463283
2,27,19,3.0,60.0,2,3.8996645299869086,293.0,119.06622056857547,59.13619945474152,21.357142857142858,6,32.228120015151404,0.1589105729589359,2.935704935857587,0.2930934916684021,0.1329590243569714,2.3247715348898006,2.650857271235061,1.6650372908193798
3,52,4,3.0,80.0,1,1.585428581035165,537.0,139.452544804376,68.57210043247541,7.285714285714286,5,29.30431667659206,0.1865221021049853,2.8107520004147686,0.2421806640145594,0.0,2.192937777528781,2.026258596902337,2.481082219554736
4,3,28,3.0,100.0,14,4.6230514734336206,6668.0,298.10653174628567,244.0477608704045,296.2142857142857,5,29.13208120356435,0.3001834475557343,3.0325265966674104,0.3912788361812205,0.1030615546095581,2.135293678804812,2.736957197763758,1.979199694957727
5,49,2,3.0,70.0,7,7.086741994856379,257.0,238.396920331686,224.6505891148149,0.7857142857142857,5,39.767004151412486,0.3390637094666736,2.9839634584784696,0.0,0.3067009035376824,2.2921028993891666,3.0187714758583253,2.9795870953797765
6,11,3,3.0,50.0,3,5.4036926269455305,1745.0,65.29555941519916,44.39385623946763,32.857142857142854,3,29.39869504893079,0.2258245208706973,3.091766696065613,0.4627820506395316,0.3605557707495899,2.341948701148859,2.683976163185604,2.277107542233642
7,31,6,3.0,100.0,4,8.28446167969887,954.0,175.83809549656516,127.20286404276597,21.5,5,34.23920087137271,0.1994721893444215,3.0752899848289403,0.6787716658456366,0.3070938373162624,2.45560765829412,3.0474847964260894,2.448858161614466
8,46,29,2.0,50.0,2,14.93749275983539,4073.0,70.3308908997705,36.092359548444975,291.07142857142856,3,30.112606206426925,0.2365077593489042,2.998468180302176,0.4955111011477282,0.1327110876207927,2.2123433871109266,2.532845627740853,2.248246523588974
9,68,28,3.0,100.0,2,2.117584854332215,325.0,239.87958381699536,161.17909487263756,3.7142857142857135,5,34.55551409880083,0.5860136344871274,3.4875113924697048,0.9786755340545282,0.8103134192942847,2.373986727382575,3.3149829009042797,1.0124121574149207
10,44,12,3.0,100.0,8,1.956393755702118,17423.0,77.12718520602779,66.73077413072853,244.8571428571429,3,29.2292572601151,0.3380156762966421,3.026494852981904,0.489686389462076,0.1814049759279646,2.275117275158744,2.6284297526391307,2.354160636964268
11,26,13,2.0,40.0,1,10.427115859693968,169.0,60.240529739239776,57.97921424856524,5.428571428571429,4,33.06541274130582,0.2442615228416322,2.615320685317127,0.2940699123342988,0.1539792095827625,2.3451873369609144,2.666639497149763,1.7904260398042164
12,69,29,3.0,60.0,2,5.267995261356721,750.0,80.75197894005409,42.211405401523855,56.21428571428572,3,32.8429296254715,0.1801193070854745,3.1932963145170223,0.863019333800797,0.3813863621296214,2.1461411495789795,2.9130519290465817,2.207081797198128
13,34,14,3.0,60.0,3,15.59178366632952,345.0,139.5469049994161,68.58224239747723,20.0,3,30.032585325251816,0.047900700235794,3.384086683776567,0.3221311023471636,0.121656223891531,2.1731450577491094,2.9301546205951072,1.9826940734791092
14,54,11,2.0,60.0,9,3.1661058772579334,1045.0,89.0453562621319,89.89002554351616,59.5,6,38.038063012678485,0.3625955523232979,2.921845228457111,0.5764035827329507,0.1106160494498012,2.2717062372831647,2.542910098977705,2.2543238567074178
15,53,3,3.0,60.0,4,2.88722699943167,58.0,68.86555943772673,66.1579542764582,17.214285714285715,4,35.06239828820664,0.9681198209285036,3.589567950883304,0.4071461956112298,1.0425608156071042,2.008059221992567,3.98885105072689,1.5592463837901889
16,76,13,2.0,70.0,1,21.31957096621624,3358.0,78.34787679919576,60.61838552050554,73.0,4,33.074021974672874,0.3470953726123614,2.748526432128138,0.5770015276175989,0.1953213431229337,2.27867153786907,2.0674687741815965,2.3895694861919483
17,18,30,4.0,80.0,16,3.4457889165261237,127.0,190.40298327146067,191.29704345394555,0.5,5,30.34589549349309,0.015625307162951,2.971856426072489,0.9932640692206998,0.0216071074053721,2.0026818141044105,2.072339537789514,1.987677867528764
18,41,15,3.0,100.0,18,40.151876202131774,307.0,79.18302059125446,57.1403183033395,7.071428571428571,1,34.94084942862055,0.4163124861340834,2.67984893834748,0.2872703398235134,0.2274578263379477,2.358645678058896,2.3277940076111143,2.2844324370998548
19,44,12,3.0,100.0,6,7.465153246689955,1501.0,77.06390833765468,71.50482987062442,172.57142857142858,6,30.115507084413288,0.1208527749733388,3.0225087225681917,0.7761982949445123,0.329313575415923,2.191127670041832,3.415688624972329,1.9800831886724648
20,72,18,2.0,40.0,2,14.02794325099772,534.0,19.29189301766756,17.478337295168355,30.285714285714285,5,31.78450522321248,0.4734546149709388,3.0051656277330805,0.3712955699259184,0.2770950428757663,2.377059137905938,2.9806258029954504,2.267560031751142
21,11,3,3.0,50.0,1,0.5846072268217717,586.0,65.49994772890945,51.106595017053806,23.642857142857142,5,24.442955478709468,0.0750079190896366,3.003779488304096,0.5920953138314826,0.1710866875527794,2.274611499858727,2.1515994264933185,2.4996839004110822
